,Dystopia Residual,Family,Freedom,GDP,Generosity,Happiness Rank,Happiness Score,Health,Trust,name
139,2.05341154800415,1.3994661804656983,0.4109482460899354,1.298807572868348,0.1688107143249512,34.6,6.351399975585938,0.9501081199798584,0.06985281942605973,Spain
140,0.6384558495788576,1.141171277404786,0.5323286509857178,0.937054028877258,0.3839847123260498,123.0,4.392600011444092,0.6912521664390564,0.06841679323768615,Sri Lanka
141,1.9388964599418648,1.0718321424293524,0.0329514638198167,0.60406917304039,0.1719268626606465,129.5,4.24174998474121,0.3173227059531213,0.10470937999844548,Sudan
142,2.92973,0.8753299999999999,0.5594549999999999,1.0461,0.16827999999999999,40.0,6.269,0.558765,0.131625,Suriname
143,2.1083799999999995,1.1109200000000001,0.30979,0.76153,0.128295,118.0,4.5395,0.03783,0.0828,Swaziland
144,2.2960135988769537,1.3685744338912962,0.6175808197937013,1.403981453804016,0.336511850435257,8.6,7.319199983978272,0.8989910316619873,0.39750174572181696,Sweden
145,2.4157452464599602,1.417332349014282,0.6206421153335573,1.472163910644532,0.2774318556518554,3.6,7.511399991607666,0.9283182578964233,0.3797634570713044,Switzerland
146,0.9984087010803219,0.3559305214500428,0.08169988892507554,0.6991086268692015,0.4312847456474304,152.6,3.292199978637696,0.5662806684722901,0.1595474261074066,Syria
147,2.2796149999999997,1.2171025,0.3725425,1.3553175000000002,0.2254275,30.75,6.391,0.8604875,0.0806475,Taiwan
148,2.1266074180603,1.38456535339355,0.361466586589813,1.4336265325546298,0.258360475301743,33.0,6.42199993133545,0.793984234333038,0.0638292357325554,Taiwan Province of China
149,2.2394198659515387,1.02942265499115,0.41176134137916554,0.4741067270889282,0.2311435287179946,92.8,5.097799977874756,0.5900430249176025,0.12203742924880981,Tajikistan
150,0.9077220932922365,0.939379960662842,0.3868795555362702,0.4397771752357483,0.3117492723445892,150.8,3.465999995422364,0.3967318568992614,0.08369902135562894,Tanzania
151,2.123511668548584,1.3123204911346438,0.5652741463508606,1.050013754310608,0.4916766220588684,39.4,6.28659995727539,0.7139778058815002,0.029762547048330302,Thailand
152,2.026577850372314,0.3235665060901642,0.36374722772789003,0.26587094348144535,0.1747752301416398,148.2,3.5441999771118162,0.288529113729477,0.10096900305604932,Togo
153,2.1145,1.4845,0.532,1.2269999999999999,0.178,38.5,6.192,0.6385,0.0175,Trinidad & Tobago
154,2.2786691505940766,1.1831528398132332,0.5206669143422443,1.2996353002548233,0.3210288205273947,40.666666666666664,6.168000073750814,0.553631097208659,0.010924938702781996,Trinidad and Tobago
155,1.9730082319335938,0.7620582919006349,0.24517813791465765,0.9373271612396239,0.05047267143988611,108.4,4.728399965667724,0.6903824098014831,0.07000062976455687,Tunisia
156,1.924659588912964,1.18024863533783,0.25735611992645263,1.151034874801636,0.08105860838413238,75.2,5.4154,0.7021011215019225,0.11912231597948073,Turkey
157,1.8337279644927982,1.365799832267762,0.41589038580513,1.047483352592468,0.21767699751091,69.8,5.582200005340576,0.5181292160835266,0.1834760680408478,Turkmenistan
158,1.5774365315093999,1.066325547561646,0.4285971910572052,0.31872814306449904,0.2796892113552094,138.0,4.020199970245362,0.2864985213251114,0.0630319437675476,Uganda
159,1.1642884629364016,1.28288951361847,0.16875895514631284,0.835918389881134,0.20008829262351982,127.4,4.307200038909912,0.6368167904243471,0.01838589416325092,Ukraine
160,2.0855508852005,1.069860046318054,0.5388130540313719,1.64522667389679,0.2678263893013,22.0,6.744199952697754,0.7521956472740173,0.3119823909258842,United Arab Emirates
161,2.1504147048339837,1.3679320160293582,0.5037600071640014,1.337566787948608,0.4246908317432404,17.8,6.910000045013429,0.8817351877861022,0.2440176132507324,United Kingdom
162,2.3898086844787603,1.3285701127395622,0.5068821046676636,1.455945856803894,0.3550797561302186,15.8,6.998800006103517,0.8216153255538939,0.14084375766849522,United States
163,2.2648439068908695,1.315311573806762,0.574978450870514,1.135557939048768,0.1690113858146668,30.6,6.4311999992370605,0.7829293647155762,0.18851637454414363,Uruguay
164,2.045740720947266,1.434099829917908,0.6559877325897217,0.7237582175445556,0.32752272942161553,45.0,6.0462000389099115,0.5917245255184174,0.2674236446313858,Uzbekistan
165,2.1296907516937256,1.323263518997192,0.213709424648285,1.052468240196228,0.05718592597913742,71.8,5.5314,0.6837408454055786,0.07144422459220887,Venezuela
166,1.7053697317657481,1.138384266220092,0.577207118221283,0.723415515094757,0.19566361026287077,90.8,5.154599976348876,0.7226997978363039,0.09192064744853974,Vietnam
167,1.4973361210021978,0.8654484493942259,0.244174744421959,0.4893126894721984,0.09692904183053981,146.4,3.6257999870300304,0.36544018313789356,0.06704548454117774,Yemen
168,1.999583091156006,0.932381459754944,0.46209869849967966,0.5717613558578492,0.2184300289764404,114.0,4.584399987792968,0.3027611789646148,0.09733671003007886,Zambia
169,1.7975160494537363,1.007727181632996,0.3232568414020538,0.3440513069934844,0.1694086987543106,134.8,4.006600000000001,0.2744027507781982,0.08999707628202439,Zimbabwe
